power,frequency,amplitude,phase,I,Q
17.0,5365286885.245902,0.12930176775385285,-0.5394106534733587,0.11094240844249725,-0.06641332060098648
17.0,5365437158.469945,0.12770016764512063,-0.548054409629866,0.10899718105792999,-0.06653530895709991
17.0,5365587431.693989,0.12844712705174163,-0.5446394116993721,0.10986264795064926,-0.06654970347881317
17.0,5365737704.918033,0.13011254607462985,-0.5547031658045716,0.11060305684804916,-0.06852910667657852
17.0,5365887978.1420765,0.1272621157166731,-0.5384059545934896,0.10925798118114471,-0.06525595486164093
17.0,5366038251.36612,0.1313127002888831,-0.5344472887249255,0.11300118267536163,-0.06688615679740906
17.0,5366188524.590164,0.13019547309385254,-0.5441751373355788,0.11138933897018433,-0.06740383058786392
17.0,5366338797.814208,0.12892327183426314,-0.5492749442040906,0.10995908081531525,-0.06730683892965317
17.0,5366489071.038251,0.12837530183765156,-0.5528166727195949,0.1092536598443985,-0.06740812957286835
17.0,5366639344.262295,0.12860735857793648,-0.5453793259997995,0.10995036363601685,-0.0667140930891037
17.0,5366789617.486339,0.1294560500304701,-0.5411555744917879,0.11095859110355377,-0.06668628007173538
17.0,5366939890.710382,0.13012083020907747,-0.5346569779075836,0.11196161806583405,-0.06630253791809082
17.0,5367090163.934426,0.12916686817548523,-0.5396142133294061,0.11081315577030182,-0.06636659055948257
17.0,5367240437.15847,0.12816787232370233,-0.5454546653500288,0.10956962406635284,-0.06649436801671982
17.0,5367390710.382514,0.13009825697369268,-0.5456982832735505,0.11120344698429108,-0.06752295792102814
17.0,5367540983.606558,0.12917264175756768,-0.5320907528396137,0.11131429672241211,-0.06553395092487335
17.0,5367691256.830601,0.12903477341415542,-0.531935707767169,0.11120563745498657,-0.06544676423072815
17.0,5367841530.054645,0.1292985302133858,-0.5287103934114099,0.11164388805627823,-0.06522079557180405
17.0,5367991803.278688,0.12924077178457144,-0.5377700311118409,0.11099883168935776,-0.06619997322559357
17.0,5368142076.502732,0.12930535732899237,-0.5371382868449213,0.11109612137079239,-0.06616288423538208
17.0,5368292349.726776,0.13031711494796028,-0.5368175830152638,0.11198677867650986,-0.06664466857910156
17.0,5368442622.95082,0.12815612495464201,-0.5467627821719784,0.10947251319885254,-0.06663153320550919
17.0,5368592896.174864,0.12989864640410873,-0.545588176912335,0.11104024946689606,-0.06740713119506836
17.0,5368743169.398907,0.12819145191868345,-0.5418051996269746,0.10983176529407501,-0.06610621511936188
17.0,5368893442.622951,0.12922850724981952,-0.5373560398620928,0.1110156923532486,-0.06614773720502853
17.0,5369043715.846994,0.1291486236869975,-0.548909081747687,0.11017594486474991,-0.06738418340682983
17.0,5369193989.071038,0.13015066171853312,-0.544069339567058,0.11135812848806381,-0.06736885011196136
17.0,5369344262.295082,0.12796972198066434,-0.538633810972976,0.10985052585601807,-0.06564382463693619
17.0,5369494535.519126,0.12749502858452988,-0.561966432002485,0.10788743197917938,-0.06793588399887085
17.0,5369644808.74317,0.12975813528597072,-0.5417767702836506,0.11117596924304962,-0.06691096723079681
17.0,5369795081.967213,0.12959106774062526,-0.5346969692707556,0.11150314658880234,-0.06603705883026123
